id,dateOfQuestion,checkInTime,checkOutTime,name,duration,status,user_id,dayOfQuestion
1016,2023-01-26,2023-01-26 10:06:00+05:45,2023-01-26 18:22:00+05:45,Rayal Khatri,8.266666666666667,Present,1,Thursday
1017,2023-01-27,2023-01-27 10:27:00+05:45,2023-01-27 18:03:00+05:45,Rayal Khatri,7.6,Present,1,Friday
1018,2023-01-29,2023-01-29 10:07:00+05:45,2023-01-29 18:17:00+05:45,Rayal Khatri,8.166666666666666,Present,1,Sunday
1019,2023-01-30,2023-01-30 10:21:00+05:45,2023-01-30 18:13:00+05:45,Rayal Khatri,7.866666666666666,Present,1,Monday
1020,2023-01-31,2023-01-31 10:03:00+05:45,2023-01-31 18:28:00+05:45,Rayal Khatri,8.416666666666666,Present,1,Tuesday
1021,2023-02-01,2023-02-01 10:11:00+05:45,2023-02-01 18:06:00+05:45,Aanand Rimal,7.916666666666667,Present,2,Wednesday
1022,2023-02-02,2023-02-02 10:05:00+05:45,2023-02-02 18:26:00+05:45,Aanand Rimal,8.35,Present,2,Thursday
1023,2023-02-03,2023-02-03 10:23:00+05:45,2023-02-03 18:20:00+05:45,Aanand Rimal,7.95,Present,2,Friday
1024,2023-02-05,2023-02-05 10:03:00+05:45,2023-02-05 18:18:00+05:45,Aanand Rimal,8.25,Present,2,Sunday
1025,2023-02-06,2023-02-06 10:04:00+05:45,2023-02-06 18:02:00+05:45,Aanand Rimal,7.966666666666667,Present,2,Monday
1026,2023-02-07,2023-02-07 10:09:00+05:45,2023-02-07 18:07:00+05:45,Aanand Rimal,7.966666666666667,Present,2,Tuesday
1027,2023-02-08,2023-02-08 10:01:00+05:45,2023-02-08 18:07:00+05:45,Aanand Rimal,8.1,Present,2,Wednesday
1028,2023-02-09,2023-02-09 10:23:00+05:45,2023-02-09 18:27:00+05:45,Aanand Rimal,8.066666666666666,Present,2,Thursday
1029,2023-02-10,2023-02-10 10:17:00+05:45,2023-02-10 18:20:00+05:45,Aanand Rimal,8.05,Present,2,Friday
1030,2023-02-12,2023-02-12 10:10:00+05:45,2023-02-12 18:04:00+05:45,Aanand Rimal,7.9,Present,2,Sunday
1031,2023-02-13,2023-02-13 10:14:00+05:45,2023-02-13 18:02:00+05:45,Aanand Rimal,7.8,Present,2,Monday
1032,2023-02-14,2023-02-14 10:29:00+05:45,2023-02-14 18:16:00+05:45,Aanand Rimal,7.783333333333333,Present,2,Tuesday
1033,2023-02-15,2023-02-15 10:07:00+05:45,2023-02-15 18:13:00+05:45,Aanand Rimal,8.1,Present,2,Wednesday
1034,2023-02-16,2023-02-16 10:21:00+05:45,2023-02-16 18:08:00+05:45,Aanand Rimal,7.783333333333333,Present,2,Thursday
1035,2023-02-17,2023-02-17 10:01:00+05:45,2023-02-17 18:20:00+05:45,Aanand Rimal,8.316666666666666,Present,2,Friday
1036,2023-02-19,2023-02-19 10:22:00+05:45,2023-02-19 18:25:00+05:45,Aanand Rimal,8.05,Present,2,Sunday
1037,2023-02-20,2023-02-20 10:24:00+05:45,2023-02-20 18:00:00+05:45,Aanand Rimal,7.6,Present,2,Monday
1038,2023-02-21,2023-02-21 10:19:00+05:45,2023-02-21 18:02:00+05:45,Aanand Rimal,7.716666666666667,Present,2,Tuesday
1039,2023-02-22,2023-02-22 10:08:00+05:45,2023-02-22 18:24:00+05:45,Aanand Rimal,8.266666666666667,Present,2,Wednesday
1040,2023-02-23,2023-02-23 10:01:00+05:45,2023-02-23 18:06:00+05:45,Aanand Rimal,8.083333333333334,Present,2,Thursday
1041,2023-02-24,2023-02-24 10:22:00+05:45,2023-02-24 18:14:00+05:45,Aanand Rimal,7.866666666666666,Present,2,Friday
1042,2023-02-26,2023-02-26 10:13:00+05:45,2023-02-26 18:05:00+05:45,Aanand Rimal,7.866666666666666,Present,2,Sunday
1043,2023-02-27,2023-02-27 10:10:00+05:45,2023-02-27 18:23:00+05:45,Aanand Rimal,8.216666666666667,Present,2,Monday
1044,2023-02-28,2023-02-28 10:14:00+05:45,2023-02-28 18:01:00+05:45,Aanand Rimal,7.783333333333333,Present,2,Tuesday
1045,2023-02-01,2023-02-01 10:19:00+05:45,2023-02-01 18:22:00+05:45,Rayal Khatri,8.05,Present,1,Wednesday
1046,2023-02-02,2023-02-02 10:14:00+05:45,2023-02-02 18:15:00+05:45,Rayal Khatri,8.016666666666667,Present,1,Thursday
1047,2023-02-03,2023-02-03 10:05:00+05:45,2023-02-03 18:19:00+05:45,Rayal Khatri,8.233333333333333,Present,1,Friday
1048,2023-02-05,2023-02-05 10:30:00+05:45,2023-02-05 18:19:00+05:45,Rayal Khatri,7.816666666666666,Late,1,Sunday
1049,2023-02-06,2023-02-06 10:14:00+05:45,2023-02-06 18:16:00+05:45,Rayal Khatri,8.033333333333333,Present,1,Monday
1050,2023-02-07,2023-02-07 10:05:00+05:45,2023-02-07 18:03:00+05:45,Rayal Khatri,7.966666666666667,Present,1,Tuesday
1051,2023-02-08,2023-02-08 10:02:00+05:45,2023-02-08 18:11:00+05:45,Rayal Khatri,8.15,Present,1,Wednesday
1052,2023-02-09,2023-02-09 10:14:00+05:45,2023-02-09 18:05:00+05:45,Rayal Khatri,7.85,Present,1,Thursday
1053,2023-02-10,2023-02-10 10:27:00+05:45,2023-02-10 18:18:00+05:45,Rayal Khatri,7.85,Present,1,Friday
1054,2023-02-12,2023-02-12 10:07:00+05:45,2023-02-12 18:26:00+05:45,Rayal Khatri,8.316666666666666,Present,1,Sunday
1055,2023-02-13,2023-02-13 10:13:00+05:45,2023-02-13 18:20:00+05:45,Rayal Khatri,8.116666666666667,Present,1,Monday
1056,2023-02-14,2023-02-14 10:16:00+05:45,2023-02-14 18:17:00+05:45,Rayal Khatri,8.016666666666667,Present,1,Tuesday
1057,2023-02-15,2023-02-15 10:02:00+05:45,2023-02-15 18:25:00+05:45,Rayal Khatri,8.383333333333333,Present,1,Wednesday
1058,2023-02-16,2023-02-16 10:26:00+05:45,2023-02-16 18:05:00+05:45,Rayal Khatri,7.65,Present,1,Thursday
1059,2023-02-17,2023-02-17 10:09:00+05:45,2023-02-17 18:11:00+05:45,Rayal Khatri,8.033333333333333,Present,1,Friday
1060,2023-02-19,2023-02-19 10:27:00+05:45,2023-02-19 18:25:00+05:45,Rayal Khatri,7.966666666666667,Present,1,Sunday
1061,2023-02-20,2023-02-20 10:17:00+05:45,2023-02-20 18:18:00+05:45,Rayal Khatri,8.016666666666667,Present,1,Monday
1062,2023-02-21,2023-02-21 10:07:00+05:45,2023-02-21 18:22:00+05:45,Rayal Khatri,8.25,Present,1,Tuesday
1063,2023-02-22,2023-02-22 10:08:00+05:45,2023-02-22 18:25:00+05:45,Rayal Khatri,8.283333333333333,Present,1,Wednesday
1064,2023-02-23,2023-02-23 10:10:00+05:45,2023-02-23 18:14:00+05:45,Rayal Khatri,8.066666666666666,Present,1,Thursday
1065,2023-02-24,2023-02-24 10:29:00+05:45,2023-02-24 18:22:00+05:45,Rayal Khatri,7.883333333333334,Present,1,Friday
1066,2023-02-26,2023-02-26 10:23:00+05:45,2023-02-26 18:03:00+05:45,Rayal Khatri,7.666666666666667,Present,1,Sunday
1067,2023-02-27,2023-02-27 10:17:00+05:45,2023-02-27 18:06:00+05:45,Rayal Khatri,7.816666666666666,Present,1,Monday
1068,2023-02-28,2023-02-28 10:29:00+05:45,2023-02-28 18:19:00+05:45,Rayal Khatri,7.833333333333333,Present,1,Tuesday
1069,2023-03-01,2023-03-01 10:29:00+05:45,2023-03-01 18:02:00+05:45,Aanand Rimal,7.55,Present,2,Wednesday
1070,2023-03-02,2023-03-02 10:25:00+05:45,2023-03-02 18:28:00+05:45,Aanand Rimal,8.05,Present,2,Thursday
1071,2023-03-03,2023-03-03 10:28:00+05:45,2023-03-03 18:22:00+05:45,Aanand Rimal,7.9,Present,2,Friday
1072,2023-03-05,2023-03-05 10:17:00+05:45,2023-03-05 18:09:00+05:45,Aanand Rimal,7.866666666666666,Present,2,Sunday
1073,2023-03-06,2023-03-06 10:27:00+05:45,2023-03-06 18:29:00+05:45,Aanand Rimal,8.033333333333333,Present,2,Monday
1074,2023-03-07,2023-03-07 10:07:00+05:45,2023-03-07 18:09:00+05:45,Aanand Rimal,8.033333333333333,Present,2,Tuesday
1075,2023-03-08,2023-03-08 10:28:00+05:45,2023-03-08 18:27:00+05:45,Aanand Rimal,7.983333333333333,Present,2,Wednesday
1076,2023-03-09,2023-03-09 10:21:00+05:45,2023-03-09 18:29:00+05:45,Aanand Rimal,8.133333333333333,Present,2,Thursday
1077,2023-03-10,2023-03-10 10:25:00+05:45,2023-03-10 18:30:00+05:45,Aanand Rimal,8.083333333333334,Present,2,Friday
1078,2023-03-12,2023-03-12 10:24:00+05:45,2023-03-12 18:02:00+05:45,Aanand Rimal,7.633333333333334,Present,2,Sunday
1079,2023-03-13,2023-03-13 10:12:00+05:45,2023-03-13 18:24:00+05:45,Aanand Rimal,8.2,Present,2,Monday
1080,2023-03-14,2023-03-14 10:27:00+05:45,2023-03-14 18:12:00+05:45,Aanand Rimal,7.75,Present,2,Tuesday
1081,2023-03-15,2023-03-15 10:18:00+05:45,2023-03-15 18:15:00+05:45,Aanand Rimal,7.95,Present,2,Wednesday
1082,2023-03-16,2023-03-16 10:11:00+05:45,2023-03-16 18:10:00+05:45,Aanand Rimal,7.983333333333333,Present,2,Thursday
1083,2023-03-17,2023-03-17 10:26:00+05:45,2023-03-17 18:30:00+05:45,Aanand Rimal,8.066666666666666,Present,2,Friday
1084,2023-03-19,2023-03-19 10:16:00+05:45,2023-03-19 18:09:00+05:45,Aanand Rimal,7.883333333333334,Present,2,Sunday
1085,2023-03-20,2023-03-20 10:10:00+05:45,2023-03-20 18:18:00+05:45,Aanand Rimal,8.133333333333333,Present,2,Monday
1086,2023-03-21,2023-03-21 10:01:00+05:45,2023-03-21 18:02:00+05:45,Aanand Rimal,8.016666666666667,Present,2,Tuesday
1087,2023-03-22,2023-03-22 10:23:00+05:45,2023-03-22 18:14:00+05:45,Aanand Rimal,7.85,Present,2,Wednesday
1088,2023-03-23,2023-03-23 10:06:00+05:45,2023-03-23 18:11:00+05:45,Aanand Rimal,8.083333333333334,Present,2,Thursday
1089,2023-03-24,2023-03-24 10:03:00+05:45,2023-03-24 18:09:00+05:45,Aanand Rimal,8.1,Present,2,Friday
1090,2023-03-26,2023-03-26 10:15:00+05:45,2023-03-26 18:28:00+05:45,Aanand Rimal,8.216666666666667,Present,2,Sunday
1091,2023-03-27,2023-03-27 10:30:00+05:45,2023-03-27 18:29:00+05:45,Aanand Rimal,7.983333333333333,Late,2,Monday
1092,2023-03-28,2023-03-28 10:16:00+05:45,2023-03-28 18:25:00+05:45,Aanand Rimal,8.15,Present,2,Tuesday
1093,2023-03-29,2023-03-29 10:01:00+05:45,2023-03-29 18:29:00+05:45,Aanand Rimal,8.466666666666667,Present,2,Wednesday
1094,2023-03-30,2023-03-30 10:25:00+05:45,2023-03-30 18:21:00+05:45,Aanand Rimal,7.933333333333334,Present,2,Thursday
1095,2023-03-31,2023-03-31 10:22:00+05:45,2023-03-31 18:25:00+05:45,Aanand Rimal,8.05,Present,2,Friday
1096,2023-03-01,2023-03-01 10:21:00+05:45,2023-03-01 18:02:00+05:45,Rayal Khatri,7.683333333333334,Present,1,Wednesday
1097,2023-03-02,2023-03-02 10:19:00+05:45,2023-03-02 18:06:00+05:45,Rayal Khatri,7.783333333333333,Present,1,Thursday
1098,2023-03-03,2023-03-03 10:01:00+05:45,2023-03-03 18:23:00+05:45,Rayal Khatri,8.366666666666667,Present,1,Friday
1099,2023-03-05,2023-03-05 10:27:00+05:45,2023-03-05 18:07:00+05:45,Rayal Khatri,7.666666666666667,Present,1,Sunday
1100,2023-03-06,2023-03-06 10:17:00+05:45,2023-03-06 18:21:00+05:45,Rayal Khatri,8.066666666666666,Present,1,Monday
1101,2023-03-07,2023-03-07 10:18:00+05:45,2023-03-07 18:25:00+05:45,Rayal Khatri,8.116666666666667,Present,1,Tuesday
1102,2023-03-08,2023-03-08 10:02:00+05:45,2023-03-08 18:11:00+05:45,Rayal Khatri,8.15,Present,1,Wednesday
1103,2023-03-09,2023-03-09 10:30:00+05:45,2023-03-09 18:24:00+05:45,Rayal Khatri,7.9,Late,1,Thursday
1104,2023-03-10,2023-03-10 10:06:00+05:45,2023-03-10 18:18:00+05:45,Rayal Khatri,8.2,Present,1,Friday
1105,2023-03-12,2023-03-12 10:07:00+05:45,2023-03-12 18:30:00+05:45,Rayal Khatri,8.383333333333333,Present,1,Sunday
1106,2023-03-13,2023-03-13 10:21:00+05:45,2023-03-13 18:15:00+05:45,Rayal Khatri,7.9,Present,1,Monday
1107,2023-03-14,2023-03-14 10:00:00+05:45,2023-03-14 18:12:00+05:45,Rayal Khatri,8.2,Present,1,Tuesday
1108,2023-03-15,2023-03-15 10:30:00+05:45,2023-03-15 18:01:00+05:45,Rayal Khatri,7.516666666666667,Late,1,Wednesday
1109,2023-03-16,2023-03-16 10:11:00+05:45,2023-03-16 18:08:00+05:45,Rayal Khatri,7.95,Present,1,Thursday
1110,2023-03-17,2023-03-17 10:19:00+05:45,2023-03-17 18:13:00+05:45,Rayal Khatri,7.9,Present,1,Friday
1111,2023-03-19,2023-03-19 10:09:00+05:45,2023-03-19 18:14:00+05:45,Rayal Khatri,8.083333333333334,Present,1,Sunday
1112,2023-03-20,2023-03-20 10:25:00+05:45,2023-03-20 18:12:00+05:45,Rayal Khatri,7.783333333333333,Present,1,Monday
1113,2023-03-21,2023-03-21 10:08:00+05:45,2023-03-21 18:29:00+05:45,Rayal Khatri,8.35,Present,1,Tuesday
1114,2023-03-22,2023-03-22 10:15:00+05:45,2023-03-22 18:05:00+05:45,Rayal Khatri,7.833333333333333,Present,1,Wednesday
1115,2023-03-23,2023-03-23 10:19:00+05:45,2023-03-23 18:26:00+05:45,Rayal Khatri,8.116666666666667,Present,1,Thursday
1116,2023-03-24,2023-03-24 10:22:00+05:45,2023-03-24 18:26:00+05:45,Rayal Khatri,8.066666666666666,Present,1,Friday
1117,2023-03-26,2023-03-26 10:28:00+05:45,2023-03-26 18:16:00+05:45,Rayal Khatri,7.8,Present,1,Sunday
1118,2023-03-27,2023-03-27 10:09:00+05:45,2023-03-27 18:24:00+05:45,Rayal Khatri,8.25,Present,1,Monday
1119,2023-03-28,2023-03-28 10:27:00+05:45,2023-03-28 18:05:00+05:45,Rayal Khatri,7.633333333333334,Present,1,Tuesday
1120,2023-03-29,2023-03-29 10:26:00+05:45,2023-03-29 18:21:00+05:45,Rayal Khatri,7.916666666666667,Present,1,Wednesday
1121,2023-03-30,2023-03-30 10:14:00+05:45,2023-03-30 18:24:00+05:45,Rayal Khatri,8.166666666666666,Present,1,Thursday
1122,2023-03-31,2023-03-31 10:26:00+05:45,2023-03-31 18:28:00+05:45,Rayal Khatri,8.033333333333333,Present,1,Friday
1123,2023-04-02,2023-04-02 10:23:00+05:45,2023-04-02 18:12:00+05:45,Aanand Rimal,7.816666666666666,Present,2,Sunday
1124,2023-04-03,2023-04-03 10:08:00+05:45,2023-04-03 18:28:00+05:45,Aanand Rimal,8.333333333333334,Present,2,Monday
1125,2023-04-04,2023-04-04 10:02:00+05:45,2023-04-04 18:15:00+05:45,Aanand Rimal,8.216666666666667,Present,2,Tuesday
1126,2023-04-05,2023-04-05 10:08:00+05:45,2023-04-05 18:29:00+05:45,Aanand Rimal,8.35,Present,2,Wednesday
1127,2023-04-06,2023-04-06 10:28:00+05:45,2023-04-06 18:06:00+05:45,Aanand Rimal,7.633333333333334,Present,2,Thursday
1128,2023-04-07,2023-04-07 10:25:00+05:45,2023-04-07 18:07:00+05:45,Aanand Rimal,7.7,Present,2,Friday
1129,2023-04-09,2023-04-09 10:06:00+05:45,2023-04-09 18:00:00+05:45,Aanand Rimal,7.9,Present,2,Sunday
1130,2023-04-10,2023-04-10 10:17:00+05:45,2023-04-10 18:00:00+05:45,Aanand Rimal,7.716666666666667,Present,2,Monday
1131,2023-04-11,2023-04-11 10:00:00+05:45,2023-04-11 18:00:00+05:45,Aanand Rimal,8.0,Present,2,Tuesday
1132,2023-04-12,2023-04-12 10:20:00+05:45,2023-04-12 18:12:00+05:45,Aanand Rimal,7.866666666666666,Present,2,Wednesday
1133,2023-04-13,2023-04-13 10:30:00+05:45,2023-04-13 18:04:00+05:45,Aanand Rimal,7.566666666666666,Late,2,Thursday
1134,2023-04-14,2023-04-14 10:18:00+05:45,2023-04-14 18:12:00+05:45,Aanand Rimal,7.9,Present,2,Friday
1135,2023-04-16,2023-04-16 10:26:00+05:45,2023-04-16 18:00:00+05:45,Aanand Rimal,7.566666666666666,Present,2,Sunday
1136,2023-04-17,2023-04-17 10:24:00+05:45,2023-04-17 18:21:00+05:45,Aanand Rimal,7.95,Present,2,Monday
1137,2023-04-18,2023-04-18 10:23:00+05:45,2023-04-18 18:21:00+05:45,Aanand Rimal,7.966666666666667,Present,2,Tuesday
1138,2023-04-19,2023-04-19 10:29:00+05:45,2023-04-19 18:20:00+05:45,Aanand Rimal,7.85,Present,2,Wednesday
1139,2023-04-20,2023-04-20 10:13:00+05:45,2023-04-20 18:08:00+05:45,Aanand Rimal,7.916666666666667,Present,2,Thursday
1140,2023-04-21,2023-04-21 10:17:00+05:45,2023-04-21 18:25:00+05:45,Aanand Rimal,8.133333333333333,Present,2,Friday
1141,2023-04-23,2023-04-23 10:22:00+05:45,2023-04-23 18:08:00+05:45,Aanand Rimal,7.766666666666667,Present,2,Sunday
1142,2023-04-24,2023-04-24 10:26:00+05:45,2023-04-24 18:09:00+05:45,Aanand Rimal,7.716666666666667,Present,2,Monday
1143,2023-04-25,2023-04-25 10:02:00+05:45,2023-04-25 18:04:00+05:45,Aanand Rimal,8.033333333333333,Present,2,Tuesday
1144,2023-04-26,2023-04-26 10:00:00+05:45,2023-04-26 18:26:00+05:45,Aanand Rimal,8.433333333333334,Present,2,Wednesday
1145,2023-04-27,2023-04-27 10:24:00+05:45,2023-04-27 18:19:00+05:45,Aanand Rimal,7.916666666666667,Present,2,Thursday
1146,2023-04-28,2023-04-28 10:22:00+05:45,2023-04-28 18:23:00+05:45,Aanand Rimal,8.016666666666667,Present,2,Friday
1147,2023-04-30,2023-04-30 10:27:00+05:45,2023-04-30 18:00:00+05:45,Aanand Rimal,7.55,Present,2,Sunday
1148,2023-04-02,2023-04-02 10:02:00+05:45,2023-04-02 18:11:00+05:45,Rayal Khatri,8.15,Present,1,Sunday
1149,2023-04-03,2023-04-03 10:02:00+05:45,2023-04-03 18:20:00+05:45,Rayal Khatri,8.3,Present,1,Monday
1150,2023-04-04,2023-04-04 10:18:00+05:45,2023-04-04 18:30:00+05:45,Rayal Khatri,8.2,Present,1,Tuesday
1151,2023-04-05,2023-04-05 10:23:00+05:45,2023-04-05 18:21:00+05:45,Rayal Khatri,7.966666666666667,Present,1,Wednesday
1152,2023-04-06,2023-04-06 10:25:00+05:45,2023-04-06 18:15:00+05:45,Rayal Khatri,7.833333333333333,Present,1,Thursday
1153,2023-04-07,2023-04-07 10:14:00+05:45,2023-04-07 18:14:00+05:45,Rayal Khatri,8.0,Present,1,Friday
1154,2023-04-09,2023-04-09 10:03:00+05:45,2023-04-09 18:20:00+05:45,Rayal Khatri,8.283333333333333,Present,1,Sunday
1155,2023-04-10,2023-04-10 10:02:00+05:45,2023-04-10 18:24:00+05:45,Rayal Khatri,8.366666666666667,Present,1,Monday
1156,2023-04-11,2023-04-11 10:02:00+05:45,2023-04-11 18:24:00+05:45,Rayal Khatri,8.366666666666667,Present,1,Tuesday
1157,2023-04-12,2023-04-12 10:25:00+05:45,2023-04-12 18:12:00+05:45,Rayal Khatri,7.783333333333333,Present,1,Wednesday
1158,2023-04-13,2023-04-13 10:10:00+05:45,2023-04-13 18:07:00+05:45,Rayal Khatri,7.95,Present,1,Thursday
1159,2023-04-14,2023-04-14 10:07:00+05:45,2023-04-14 18:00:00+05:45,Rayal Khatri,7.883333333333334,Present,1,Friday
1160,2023-04-16,2023-04-16 10:04:00+05:45,2023-04-16 18:10:00+05:45,Rayal Khatri,8.1,Present,1,Sunday
1161,2023-04-17,2023-04-17 10:21:00+05:45,2023-04-17 18:29:00+05:45,Rayal Khatri,8.133333333333333,Present,1,Monday
1162,2023-04-18,2023-04-18 10:17:00+05:45,2023-04-18 18:04:00+05:45,Rayal Khatri,7.783333333333333,Present,1,Tuesday
1163,2023-04-19,2023-04-19 10:10:00+05:45,2023-04-19 18:22:00+05:45,Rayal Khatri,8.2,Present,1,Wednesday
1164,2023-04-20,2023-04-20 10:03:00+05:45,2023-04-20 18:29:00+05:45,Rayal Khatri,8.433333333333334,Present,1,Thursday
1165,2023-04-21,2023-04-21 10:28:00+05:45,2023-04-21 18:19:00+05:45,Rayal Khatri,7.85,Present,1,Friday
1166,2023-04-23,2023-04-23 10:10:00+05:45,2023-04-23 18:26:00+05:45,Rayal Khatri,8.266666666666667,Present,1,Sunday
1167,2023-04-24,2023-04-24 10:18:00+05:45,2023-04-24 18:05:00+05:45,Rayal Khatri,7.783333333333333,Present,1,Monday
1168,2023-04-25,2023-04-25 10:00:00+05:45,2023-04-25 18:02:00+05:45,Rayal Khatri,8.033333333333333,Present,1,Tuesday
1169,2023-04-26,2023-04-26 10:02:00+05:45,2023-04-26 18:00:00+05:45,Rayal Khatri,7.966666666666667,Present,1,Wednesday
1170,2023-04-27,2023-04-27 10:21:00+05:45,2023-04-27 18:09:00+05:45,Rayal Khatri,7.8,Present,1,Thursday
1171,2023-04-28,2023-04-28 10:28:00+05:45,2023-04-28 18:17:00+05:45,Rayal Khatri,7.816666666666666,Present,1,Friday
1172,2023-04-30,2023-04-30 10:13:00+05:45,2023-04-30 18:21:00+05:45,Rayal Khatri,8.133333333333333,Present,1,Sunday
1173,2023-04-01,2023-04-01 00:00:00+05:45,2023-04-01 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1174,2023-04-01,2023-04-01 00:00:00+05:45,2023-04-01 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1175,2023-04-08,2023-04-08 00:00:00+05:45,2023-04-08 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1176,2023-04-08,2023-04-08 00:00:00+05:45,2023-04-08 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1177,2023-04-15,2023-04-15 00:00:00+05:45,2023-04-15 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1178,2023-04-15,2023-04-15 00:00:00+05:45,2023-04-15 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1179,2023-04-22,2023-04-22 00:00:00+05:45,2023-04-22 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1180,2023-04-22,2023-04-22 00:00:00+05:45,2023-04-22 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1181,2023-04-29,2023-04-29 00:00:00+05:45,2023-04-29 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1182,2023-04-29,2023-04-29 00:00:00+05:45,2023-04-29 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1183,2023-03-01,2023-03-01 10:22:00+05:45,2023-03-01 18:15:00+05:45,Sumit Deshar,7.883333333333334,Late,3,Wednesday
1184,2023-03-02,2023-03-02 10:17:00+05:45,2023-03-02 18:03:00+05:45,Sumit Deshar,7.766666666666667,Present,3,Thursday
1185,2023-03-03,2023-03-03 10:01:00+05:45,2023-03-03 18:17:00+05:45,Sumit Deshar,8.266666666666667,Present,3,Friday
1186,2023-03-04,2023-03-04 00:00:00+05:45,2023-03-04 00:00:00+05:45,Sumit Deshar,8.05,Holiday,3,Saturday
1187,2023-03-05,2023-03-05 10:03:00+05:45,2023-03-05 18:24:00+05:45,Sumit Deshar,8.35,Present,3,Sunday
1188,2023-03-06,2023-03-06 10:11:00+05:45,2023-03-06 18:08:00+05:45,Sumit Deshar,7.95,Present,3,Monday
1189,2023-03-07,2023-03-07 00:00:00+05:45,2023-03-07 00:00:00+05:45,Sumit Deshar,8.0,Absent,3,Tuesday
1190,2023-03-08,2023-03-08 10:28:00+05:45,2023-03-08 18:14:00+05:45,Sumit Deshar,7.766666666666667,Late,3,Wednesday
1191,2023-03-09,2023-03-09 10:07:00+05:45,2023-03-09 18:19:00+05:45,Sumit Deshar,8.2,Present,3,Thursday
1192,2023-03-10,2023-03-10 10:11:00+05:45,2023-03-10 18:02:00+05:45,Sumit Deshar,7.85,Present,3,Friday
1193,2023-03-11,2023-03-11 00:00:00+05:45,2023-03-11 00:00:00+05:45,Sumit Deshar,8.183333333333334,Holiday,3,Saturday
1194,2023-03-12,2023-03-12 10:20:00+05:45,2023-03-12 18:11:00+05:45,Sumit Deshar,7.85,Late,3,Sunday
1195,2023-03-13,2023-03-13 10:07:00+05:45,2023-03-13 18:19:00+05:45,Sumit Deshar,8.2,Present,3,Monday
1196,2023-03-14,2023-03-14 10:11:00+05:45,2023-03-14 18:17:00+05:45,Sumit Deshar,8.1,Present,3,Tuesday
1197,2023-03-15,2023-03-15 10:12:00+05:45,2023-03-15 18:29:00+05:45,Sumit Deshar,8.283333333333333,Present,3,Wednesday
1198,2023-03-16,2023-03-16 10:29:00+05:45,2023-03-16 18:21:00+05:45,Sumit Deshar,7.866666666666666,Late,3,Thursday
1199,2023-03-17,2023-03-17 10:07:00+05:45,2023-03-17 18:23:00+05:45,Sumit Deshar,8.266666666666667,Present,3,Friday
1200,2023-03-18,2023-03-18 00:00:00+05:45,2023-03-18 00:00:00+05:45,Sumit Deshar,8.133333333333333,Holiday,3,Saturday
1201,2023-03-19,2023-03-19 10:30:00+05:45,2023-03-19 18:11:00+05:45,Sumit Deshar,7.683333333333334,Late,3,Sunday
1202,2023-03-20,2023-03-20 10:07:00+05:45,2023-03-20 18:03:00+05:45,Sumit Deshar,7.933333333333334,Present,3,Monday
1203,2023-03-21,2023-03-21 10:13:00+05:45,2023-03-21 18:26:00+05:45,Sumit Deshar,8.216666666666667,Present,3,Tuesday
1204,2023-03-22,2023-03-22 10:17:00+05:45,2023-03-22 18:15:00+05:45,Sumit Deshar,7.966666666666667,Present,3,Wednesday
1205,2023-03-23,2023-03-23 10:07:00+05:45,2023-03-23 18:12:00+05:45,Sumit Deshar,8.083333333333334,Present,3,Thursday
1206,2023-03-24,2023-03-24 10:03:00+05:45,2023-03-24 18:29:00+05:45,Sumit Deshar,8.433333333333334,Present,3,Friday
1207,2023-03-25,2023-03-25 00:00:00+05:45,2023-03-25 00:00:00+05:45,Sumit Deshar,8.116666666666667,Holiday,3,Saturday
1208,2023-03-26,2023-03-26 10:07:00+05:45,2023-03-26 18:03:00+05:45,Sumit Deshar,7.933333333333334,Present,3,Sunday
1209,2023-03-27,2023-03-27 10:30:00+05:45,2023-03-27 18:25:00+05:45,Sumit Deshar,7.916666666666667,Late,3,Monday
1210,2023-03-28,2023-03-28 10:23:00+05:45,2023-03-28 18:04:00+05:45,Sumit Deshar,7.683333333333334,Late,3,Tuesday
1211,2023-03-29,2023-03-29 10:24:00+05:45,2023-03-29 18:16:00+05:45,Sumit Deshar,7.866666666666666,Late,3,Wednesday
1212,2023-03-30,2023-03-30 10:22:00+05:45,2023-03-30 18:14:00+05:45,Sumit Deshar,7.866666666666666,Late,3,Thursday
1213,2023-03-31,2023-03-31 10:02:00+05:45,2023-03-31 18:12:00+05:45,Sumit Deshar,8.166666666666666,Present,3,Friday
1214,2023-03-01,2023-03-01 10:27:00+05:45,2023-03-01 18:28:00+05:45,Susmita Kunwar,8.016666666666667,Late,4,Wednesday
1215,2023-03-02,2023-03-02 10:10:00+05:45,2023-03-02 18:10:00+05:45,Susmita Kunwar,8.0,Present,4,Thursday
